collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
ceres solutions cooperative inc,1,0,1,0.1%,0.0%,0.1%,45401,0,45401,1.3%,0.0%,2.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
city of south bend,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
lutheran musculoskeletal center llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
asarco llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
department stores national bank,1,0,1,0.1%,0.0%,0.1%,2999,0,2999,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
enerbank,1,0,1,0.1%,0.0%,0.1%,8349,0,8349,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bank of commerce,1,0,1,0.1%,0.0%,0.1%,877,0,877,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
crescent bank and trust,1,0,1,0.1%,0.0%,0.1%,12240,0,12240,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
associated orthodontists of indiana inc,1,0,1,0.1%,0.0%,0.1%,2215,0,2215,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mckee mortuary,1,0,1,0.1%,0.0%,0.1%,9177,0,9177,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
citizens state bank as assignee of burke repo outlet llc,1,0,1,0.1%,0.0%,0.1%,9017,0,9017,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the huntington national bank na,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
jefferson capital systems,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
sofi lending corp. as attorney-in-fact for regions bank,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jarrell orthodontics,1,0,1,0.1%,0.0%,0.1%,820,0,820,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jhpde finance 1 llc,1,1,0,0.1%,0.1%,0.0%,3907,3907,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
iom health system lp,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
fort financial credit union,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
indiana finance financial corp,1,1,0,0.1%,0.1%,0.0%,217,217,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
castillo edward a.,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh met subsidiary b liquidating trust,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
american express national bank fka aecb,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh cx liquadating trust assignee of jh portfolio debt equities llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
mile management llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
glenbrook credit acceptance corp,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jackson hma llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
st. joseph health system llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
u.s. bank national association,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
capitalcredit llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jdb of kokomo llc d/b/a j.d. byrider,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
kennedy's inc,1,1,0,0.1%,0.1%,0.0%,7,7,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
1st financial bank usa,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
receivables management partnersllc fka imc credit services llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
c & f finance company,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jdb of kokomo llc d/b/a j d byrider,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
w.s. badcock corporation,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jkj financial services llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
auto-owners associates credit union,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
stone creek financial inc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
uhg i llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ohio northern university,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
professional financial services,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
absolute resolutions,1,1,0,0.1%,0.1%,0.0%,1548,1548,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
resurgent receivables llc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
cascade capital llc,1,1,0,0.1%,0.1%,0.0%,2877,2877,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
sherriff-goslin co,1,1,0,0.1%,0.1%,0.0%,14914,14914,0,0.4%,1.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
credit acceptance corp,1,1,0,0.1%,0.1%,0.0%,9097,9097,0,0.3%,0.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
jh met subsidiary b liquidating trust assignee of jh portfolio,1,1,0,0.1%,0.1%,0.0%,1297,1297,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
glen oaks community college,1,1,0,0.1%,0.1%,0.0%,3817,3817,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
rlw accounts llc,1,1,0,0.1%,0.1%,0.0%,11970,11970,0,0.3%,0.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
wells fargo bank na,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
eagle accounts group inc,1,1,0,0.1%,0.1%,0.0%,17142,17142,0,0.5%,1.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
capital asset management inc,1,1,0,0.1%,0.1%,0.0%,4817,4817,0,0.1%,0.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
mariner finance llc,1,1,0,0.1%,0.1%,0.0%,6111,6111,0,0.2%,0.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
united methodist memorial home d/b/a heritage pointe of warren,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
byrider finance llc d/b/a cnac,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
glenbrook credit acceptance corp.,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc assignee of lendingclub corporation assignee of webbank,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
atlas services inc,1,1,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
